sample super_pop pop admixture value
NA18620 EAS CHB EAS 0.920272
NA18620 EAS CHB AMR 0.055226
NA18620 EAS CHB AFR 1e-05
NA18620 EAS CHB EUR 1e-05
NA18620 EAS CHB SAS 0.024481
NA18621 EAS CHB EAS 0.969934
NA18621 EAS CHB AMR 0.030036
NA18621 EAS CHB AFR 1e-05
NA18621 EAS CHB EUR 1e-05
NA18621 EAS CHB SAS 1e-05
NA18622 EAS CHB EAS 0.96955
NA18622 EAS CHB AMR 1e-05
NA18622 EAS CHB AFR 1e-05
NA18622 EAS CHB EUR 1e-05
NA18622 EAS CHB SAS 0.03042
NA18623 EAS CHB EAS 0.950216
NA18623 EAS CHB AMR 0.021123
NA18623 EAS CHB AFR 1e-05
NA18623 EAS CHB EUR 1e-05
NA18623 EAS CHB SAS 0.028641
NA18624 EAS CHB EAS 0.97492
NA18624 EAS CHB AMR 1e-05
NA18624 EAS CHB AFR 1e-05
NA18624 EAS CHB EUR 1e-05
NA18624 EAS CHB SAS 0.02505
NA18625 EAS CHB EAS 0.99996
NA18625 EAS CHB AMR 1e-05
NA18625 EAS CHB AFR 1e-05
NA18625 EAS CHB EUR 1e-05
NA18625 EAS CHB SAS 1e-05
NA18626 EAS CHB EAS 0.934555
NA18626 EAS CHB AMR 0.032345
NA18626 EAS CHB AFR 1.1e-05
NA18626 EAS CHB EUR 0.033079
NA18626 EAS CHB SAS 1e-05
NA18627 EAS CHB EAS 0.99996
NA18627 EAS CHB AMR 1e-05
NA18627 EAS CHB AFR 1e-05
NA18627 EAS CHB EUR 1e-05
NA18627 EAS CHB SAS 1e-05
NA18628 EAS CHB EAS 0.987698
NA18628 EAS CHB AMR 1e-05
NA18628 EAS CHB AFR 1e-05
NA18628 EAS CHB EUR 1e-05
NA18628 EAS CHB SAS 0.012272
NA18629 EAS CHB EAS 0.991869
NA18629 EAS CHB AMR 0.008096
NA18629 EAS CHB AFR 1.6e-05
NA18629 EAS CHB EUR 1e-05
NA18629 EAS CHB SAS 1e-05
NA18630 EAS CHB EAS 0.992435
NA18630 EAS CHB AMR 0.007535
NA18630 EAS CHB AFR 1e-05
NA18630 EAS CHB EUR 1e-05
NA18630 EAS CHB SAS 1e-05
NA18631 EAS CHB EAS 0.998793
NA18631 EAS CHB AMR 0.001177
NA18631 EAS CHB AFR 1e-05
NA18631 EAS CHB EUR 1e-05
NA18631 EAS CHB SAS 1e-05
NA18632 EAS CHB EAS 0.99996
NA18632 EAS CHB AMR 1e-05
NA18632 EAS CHB AFR 1e-05
NA18632 EAS CHB EUR 1e-05
NA18632 EAS CHB SAS 1e-05
NA18633 EAS CHB EAS 0.99996
NA18633 EAS CHB AMR 1e-05
NA18633 EAS CHB AFR 1e-05
NA18633 EAS CHB EUR 1e-05
NA18633 EAS CHB SAS 1e-05
NA18634 EAS CHB EAS 0.99996
NA18634 EAS CHB AMR 1e-05
NA18634 EAS CHB AFR 1e-05
NA18634 EAS CHB EUR 1e-05
NA18634 EAS CHB SAS 1e-05
NA18635 EAS CHB EAS 0.987535
NA18635 EAS CHB AMR 0.002772
NA18635 EAS CHB AFR 1e-05
NA18635 EAS CHB EUR 0.009673
NA18635 EAS CHB SAS 1e-05
NA18636 EAS CHB EAS 0.986395
NA18636 EAS CHB AMR 1e-05
NA18636 EAS CHB AFR 1e-05
NA18636 EAS CHB EUR 1e-05
NA18636 EAS CHB SAS 0.013575
NA18637 EAS CHB EAS 0.993151
NA18637 EAS CHB AMR 0.006813
NA18637 EAS CHB AFR 1.6e-05
NA18637 EAS CHB EUR 1e-05
NA18637 EAS CHB SAS 1e-05
NA18638 EAS CHB EAS 0.989152
NA18638 EAS CHB AMR 1e-05
NA18638 EAS CHB AFR 1e-05
NA18638 EAS CHB EUR 1e-05
NA18638 EAS CHB SAS 0.010818
NA18639 EAS CHB EAS 0.999587
NA18639 EAS CHB AMR 1e-05
NA18639 EAS CHB AFR 1e-05
NA18639 EAS CHB EUR 1e-05
NA18639 EAS CHB SAS 0.000383
NA18640 EAS CHB EAS 0.978496
NA18640 EAS CHB AMR 0.021474
NA18640 EAS CHB AFR 1e-05
NA18640 EAS CHB EUR 1e-05
NA18640 EAS CHB SAS 1e-05
NA18641 EAS CHB EAS 0.990859
NA18641 EAS CHB AMR 0.009111
NA18641 EAS CHB AFR 1e-05
NA18641 EAS CHB EUR 1e-05
NA18641 EAS CHB SAS 1e-05
NA18642 EAS CHB EAS 0.947992
NA18642 EAS CHB AMR 1e-05
NA18642 EAS CHB AFR 1e-05
NA18642 EAS CHB EUR 0.051978
NA18642 EAS CHB SAS 1e-05
NA18643 EAS CHB EAS 0.981917
NA18643 EAS CHB AMR 0.018043
NA18643 EAS CHB AFR 2e-05
NA18643 EAS CHB EUR 1e-05
NA18643 EAS CHB SAS 1e-05
NA18644 EAS CHB EAS 0.99996
NA18644 EAS CHB AMR 1e-05
NA18644 EAS CHB AFR 1e-05
NA18644 EAS CHB EUR 1e-05
NA18644 EAS CHB SAS 1e-05
NA18645 EAS CHB EAS 0.99996
NA18645 EAS CHB AMR 1e-05
NA18645 EAS CHB AFR 1e-05
NA18645 EAS CHB EUR 1e-05
NA18645 EAS CHB SAS 1e-05
NA18646 EAS CHB EAS 0.956334
NA18646 EAS CHB AMR 0.043563
NA18646 EAS CHB AFR 1e-05
NA18646 EAS CHB EUR 8.3e-05
NA18646 EAS CHB SAS 1e-05
NA18647 EAS CHB EAS 0.950272
NA18647 EAS CHB AMR 1e-05
NA18647 EAS CHB AFR 1e-05
NA18647 EAS CHB EUR 0.025075
NA18647 EAS CHB SAS 0.024633
NA18648 EAS CHB EAS 0.957531
NA18648 EAS CHB AMR 0.02005
NA18648 EAS CHB AFR 1.5e-05
NA18648 EAS CHB EUR 1e-05
NA18648 EAS CHB SAS 0.022394
NA18740 EAS CHB EAS 0.99996
NA18740 EAS CHB AMR 1e-05
NA18740 EAS CHB AFR 1e-05
NA18740 EAS CHB EUR 1e-05
NA18740 EAS CHB SAS 1e-05
NA18745 EAS CHB EAS 0.980117
NA18745 EAS CHB AMR 0.009531
NA18745 EAS CHB AFR 1e-05
NA18745 EAS CHB EUR 1e-05
NA18745 EAS CHB SAS 0.010331
NA18747 EAS CHB EAS 0.957731
NA18747 EAS CHB AMR 0.015841
NA18747 EAS CHB AFR 1e-05
NA18747 EAS CHB EUR 1e-05
NA18747 EAS CHB SAS 0.026408
NA18748 EAS CHB EAS 0.97136
NA18748 EAS CHB AMR 1e-05
NA18748 EAS CHB AFR 1e-05
NA18748 EAS CHB EUR 0.02861
NA18748 EAS CHB SAS 1e-05
NA18749 EAS CHB EAS 0.973892
NA18749 EAS CHB AMR 0.002667
NA18749 EAS CHB AFR 1e-05
NA18749 EAS CHB EUR 1e-05
NA18749 EAS CHB SAS 0.023421
NA18757 EAS CHB EAS 0.99996
NA18757 EAS CHB AMR 1e-05
NA18757 EAS CHB AFR 1e-05
NA18757 EAS CHB EUR 1e-05
NA18757 EAS CHB SAS 1e-05
